user_id,name,email,user_type,balance
U04922,User 4922,user4922@gmail.com,vip,848342
U04923,User 4923,user4923@gmail.com,normal,4502453
U04924,User 4924,user4924@gmail.com,normal,3155686
U04925,User 4925,user4925@gmail.com,vip,3398541
U04926,User 4926,user4926@gmail.com,normal,3289288
U04927,User 4927,user4927@gmail.com,vip,4277337
U04928,User 4928,user4928@gmail.com,vip,2807762
U04929,User 4929,user4929@gmail.com,normal,4306030
U04930,User 4930,user4930@gmail.com,vip,2422328
U04931,User 4931,user4931@gmail.com,vip,5013679
U04932,User 4932,user4932@gmail.com,normal,906806
U04933,User 4933,user4933@gmail.com,normal,3480526
U04934,User 4934,user4934@gmail.com,vip,1781990
U04935,User 4935,user4935@gmail.com,normal,2885042
U04936,User 4936,user4936@gmail.com,vip,1779825
U04937,User 4937,user4937@gmail.com,vip,2972149
U04938,User 4938,user4938@gmail.com,vip,909986
U04939,User 4939,user4939@gmail.com,normal,1590340
U04940,User 4940,user4940@gmail.com,normal,1843734
U04941,User 4941,user4941@gmail.com,normal,4283754
U04942,User 4942,user4942@gmail.com,normal,2512144
U04943,User 4943,user4943@gmail.com,vip,2051430
U04944,User 4944,user4944@gmail.com,normal,4284265
U04945,User 4945,user4945@gmail.com,vip,3909752
U04946,User 4946,user4946@gmail.com,normal,991844
U04947,User 4947,user4947@gmail.com,vip,682299
U04948,User 4948,user4948@gmail.com,normal,3993183
U04949,User 4949,user4949@gmail.com,normal,1007212
U04950,User 4950,user4950@gmail.com,normal,4380390
U04951,User 4951,user4951@gmail.com,vip,2041736
U04952,User 4952,user4952@gmail.com,vip,4624994
U04953,User 4953,user4953@gmail.com,vip,3292820
U04954,User 4954,user4954@gmail.com,normal,3449839
U04955,User 4955,user4955@gmail.com,vip,3929846
U04956,User 4956,user4956@gmail.com,vip,700811
U04957,User 4957,user4957@gmail.com,vip,724737
U04958,User 4958,user4958@gmail.com,normal,1745194
U04959,User 4959,user4959@gmail.com,vip,5032718
U04960,User 4960,user4960@gmail.com,vip,2251430
U04961,User 4961,user4961@gmail.com,normal,3140613
U04962,User 4962,user4962@gmail.com,vip,667027
U04963,User 4963,user4963@gmail.com,normal,2682299
U04964,User 4964,user4964@gmail.com,vip,1801649
U04965,User 4965,user4965@gmail.com,normal,4284533
U04966,User 4966,user4966@gmail.com,vip,3493370
U04967,User 4967,user4967@gmail.com,vip,3629067
U04968,User 4968,user4968@gmail.com,vip,188764
U04969,User 4969,user4969@gmail.com,vip,2038120
U04970,User 4970,user4970@gmail.com,vip,1252929
U04971,User 4971,user4971@gmail.com,normal,3402094
U04972,User 4972,user4972@gmail.com,normal,1490633
U04973,User 4973,user4973@gmail.com,normal,3761270
U04974,User 4974,user4974@gmail.com,vip,2729625
U04975,User 4975,user4975@gmail.com,normal,735669
U04976,User 4976,user4976@gmail.com,vip,829069
U04977,User 4977,user4977@gmail.com,normal,859194
U04978,User 4978,user4978@gmail.com,normal,4184841
U04979,User 4979,user4979@gmail.com,vip,1727251
U04980,User 4980,user4980@gmail.com,normal,2043437
U04981,User 4981,user4981@gmail.com,normal,3938448
U04982,User 4982,user4982@gmail.com,normal,158694
U04983,User 4983,user4983@gmail.com,vip,2092127
U04984,User 4984,user4984@gmail.com,normal,4348769
U04985,User 4985,user4985@gmail.com,normal,3019990
U04986,User 4986,user4986@gmail.com,vip,4366619
U04987,User 4987,user4987@gmail.com,normal,2319632
U04988,User 4988,user4988@gmail.com,normal,2611861
U04989,User 4989,user4989@gmail.com,vip,2613678
U04990,User 4990,user4990@gmail.com,vip,4765603
U04991,User 4991,user4991@gmail.com,vip,4417983
U04992,User 4992,user4992@gmail.com,vip,4666914
U04993,User 4993,user4993@gmail.com,normal,4745530
U04994,User 4994,user4994@gmail.com,vip,1286153
U04995,User 4995,user4995@gmail.com,normal,915560
U04996,User 4996,user4996@gmail.com,vip,887705
U04997,User 4997,user4997@gmail.com,vip,4168415
U04998,User 4998,user4998@gmail.com,normal,1322030
U04999,User 4999,user4999@gmail.com,vip,1438888
U05000,User 5000,user5000@gmail.com,vip,4631480
U05001,User 5001,user5001@gmail.com,normal,3488002
U05002,User 5002,user5002@gmail.com,vip,4192835
U05003,User 5003,user5003@gmail.com,normal,1670080
U05004,User 5004,user5004@gmail.com,normal,3182961
U05005,User 5005,user5005@gmail.com,normal,198221
U05006,User 5006,user5006@gmail.com,vip,4451658
U05007,User 5007,user5007@gmail.com,vip,2229264
U05008,User 5008,user5008@gmail.com,vip,1279274
U05009,User 5009,user5009@gmail.com,normal,4081194
U05010,User 5010,user5010@gmail.com,vip,3858329
U05011,User 5011,user5011@gmail.com,normal,411100
U05012,User 5012,user5012@gmail.com,vip,2043831
U05013,User 5013,user5013@gmail.com,normal,2936006
U05014,User 5014,user5014@gmail.com,normal,2458902
U05015,User 5015,user5015@gmail.com,vip,2785418
U05016,User 5016,user5016@gmail.com,vip,4409186
U05017,User 5017,user5017@gmail.com,normal,4380687
U05018,User 5018,user5018@gmail.com,vip,730939
U05019,User 5019,user5019@gmail.com,normal,440290
U05020,User 5020,user5020@gmail.com,normal,557411
U05021,User 5021,user5021@gmail.com,normal,1326262
U05022,User 5022,user5022@gmail.com,normal,2075603
U05023,User 5023,user5023@gmail.com,normal,1522828
U05024,User 5024,user5024@gmail.com,normal,441704
U05025,User 5025,user5025@gmail.com,normal,3617902
U05026,User 5026,user5026@gmail.com,normal,1033979
U05027,User 5027,user5027@gmail.com,vip,5075285
U05028,User 5028,user5028@gmail.com,normal,3824846
U05029,User 5029,user5029@gmail.com,vip,4322666
U05030,User 5030,user5030@gmail.com,normal,3588257
U05031,User 5031,user5031@gmail.com,normal,3418793
U05032,User 5032,user5032@gmail.com,normal,964517
U05033,User 5033,user5033@gmail.com,vip,1475810
U05034,User 5034,user5034@gmail.com,vip,4033224
U05035,User 5035,user5035@gmail.com,vip,2606234
U05036,User 5036,user5036@gmail.com,vip,2887151
U05037,User 5037,user5037@gmail.com,normal,2623374
U05038,User 5038,user5038@gmail.com,normal,3366082
U05039,User 5039,user5039@gmail.com,normal,4588823
U05040,User 5040,user5040@gmail.com,vip,1940576
U05041,User 5041,user5041@gmail.com,normal,150569
U05042,User 5042,user5042@gmail.com,normal,3282035
U05043,User 5043,user5043@gmail.com,normal,1504949
U05044,User 5044,user5044@gmail.com,vip,515551
U05045,User 5045,user5045@gmail.com,normal,4445615
U05046,User 5046,user5046@gmail.com,normal,132052
U05047,User 5047,user5047@gmail.com,normal,3537770
U05048,User 5048,user5048@gmail.com,normal,1360516
U05049,User 5049,user5049@gmail.com,normal,3305310
U05050,User 5050,user5050@gmail.com,normal,4105390
U05051,User 5051,user5051@gmail.com,normal,2687052
U05052,User 5052,user5052@gmail.com,normal,181783
U05053,User 5053,user5053@gmail.com,vip,459256
U05054,User 5054,user5054@gmail.com,normal,248474
U05055,User 5055,user5055@gmail.com,normal,4386965
U05056,User 5056,user5056@gmail.com,vip,2901015
U05057,User 5057,user5057@gmail.com,vip,503935
U05058,User 5058,user5058@gmail.com,normal,3742407
U05059,User 5059,user5059@gmail.com,vip,3087074
U05060,User 5060,user5060@gmail.com,normal,1623664
U05061,User 5061,user5061@gmail.com,vip,4739128
U05062,User 5062,user5062@gmail.com,vip,4682803
U05063,User 5063,user5063@gmail.com,vip,2125615
U05064,User 5064,user5064@gmail.com,normal,2047427
U05065,User 5065,user5065@gmail.com,normal,2518248
U05066,User 5066,user5066@gmail.com,normal,4954224
U05067,User 5067,user5067@gmail.com,vip,3670492
U05068,User 5068,user5068@gmail.com,normal,317921
U05069,User 5069,user5069@gmail.com,vip,466777
U05070,User 5070,user5070@gmail.com,vip,4510497
U05071,User 5071,user5071@gmail.com,normal,3929514
U05072,User 5072,user5072@gmail.com,normal,3304208
U05073,User 5073,user5073@gmail.com,normal,2027413
U05074,User 5074,user5074@gmail.com,vip,1069306
U05075,User 5075,user5075@gmail.com,vip,1942974
U05076,User 5076,user5076@gmail.com,normal,3082820
U05077,User 5077,user5077@gmail.com,normal,1179497
U05078,User 5078,user5078@gmail.com,normal,3420930
U05079,User 5079,user5079@gmail.com,normal,500701
U05080,User 5080,user5080@gmail.com,vip,1373158
U05081,User 5081,user5081@gmail.com,normal,1590179
U05082,User 5082,user5082@gmail.com,vip,1916756
U05083,User 5083,user5083@gmail.com,vip,3894958
U05084,User 5084,user5084@gmail.com,normal,1126032
U05085,User 5085,user5085@gmail.com,normal,4941012
U05086,User 5086,user5086@gmail.com,normal,570265
U05087,User 5087,user5087@gmail.com,normal,5016699
U05088,User 5088,user5088@gmail.com,vip,3697551
U05089,User 5089,user5089@gmail.com,normal,2019855
U05090,User 5090,user5090@gmail.com,normal,4714383
U05091,User 5091,user5091@gmail.com,vip,1372975
U05092,User 5092,user5092@gmail.com,normal,3658719
U05093,User 5093,user5093@gmail.com,normal,3391719
U05094,User 5094,user5094@gmail.com,vip,1087237
U05095,User 5095,user5095@gmail.com,normal,4933848
U05096,User 5096,user5096@gmail.com,normal,3379506
U05097,User 5097,user5097@gmail.com,vip,1817012
U05098,User 5098,user5098@gmail.com,normal,3398236
U05099,User 5099,user5099@gmail.com,normal,1106726
U05100,User 5100,user5100@gmail.com,vip,2362025
U05101,User 5101,user5101@gmail.com,vip,2023630
U05102,User 5102,user5102@gmail.com,vip,3539591
U05103,User 5103,user5103@gmail.com,vip,556970
U05104,User 5104,user5104@gmail.com,normal,1159576
U05105,User 5105,user5105@gmail.com,vip,4695248
U05106,User 5106,user5106@gmail.com,vip,3973259
U05107,User 5107,user5107@gmail.com,vip,190551
U05108,User 5108,user5108@gmail.com,vip,921606
U05109,User 5109,user5109@gmail.com,vip,2248918
U05110,User 5110,user5110@gmail.com,normal,670591
U05111,User 5111,user5111@gmail.com,vip,1910724
U05112,User 5112,user5112@gmail.com,normal,4305834
U05113,User 5113,user5113@gmail.com,normal,1753407
U05114,User 5114,user5114@gmail.com,normal,695372
U05115,User 5115,user5115@gmail.com,vip,2924712
U05116,User 5116,user5116@gmail.com,vip,1338095
U05117,User 5117,user5117@gmail.com,normal,283627
U05118,User 5118,user5118@gmail.com,normal,1389742
U05119,User 5119,user5119@gmail.com,normal,3919580
U05120,User 5120,user5120@gmail.com,normal,2294192
U05121,User 5121,user5121@gmail.com,normal,4561981
U05122,User 5122,user5122@gmail.com,normal,2053617
U05123,User 5123,user5123@gmail.com,vip,2622364
U05124,User 5124,user5124@gmail.com,normal,4938236
U05125,User 5125,user5125@gmail.com,vip,2320793
U05126,User 5126,user5126@gmail.com,normal,1487221
U05127,User 5127,user5127@gmail.com,normal,2657222
U05128,User 5128,user5128@gmail.com,normal,3156498
U05129,User 5129,user5129@gmail.com,vip,1452007
U05130,User 5130,user5130@gmail.com,vip,4810154
U05131,User 5131,user5131@gmail.com,normal,2094872
U05132,User 5132,user5132@gmail.com,vip,3372902
U05133,User 5133,user5133@gmail.com,vip,4789070
U05134,User 5134,user5134@gmail.com,normal,4994196
U05135,User 5135,user5135@gmail.com,normal,4257525
U05136,User 5136,user5136@gmail.com,vip,4610522
U05137,User 5137,user5137@gmail.com,vip,2408441
U05138,User 5138,user5138@gmail.com,vip,4070215
U05139,User 5139,user5139@gmail.com,normal,4999649
U05140,User 5140,user5140@gmail.com,vip,3948421
U05141,User 5141,user5141@gmail.com,normal,233045
U05142,User 5142,user5142@gmail.com,vip,2106027
U05143,User 5143,user5143@gmail.com,vip,2597312
U05144,User 5144,user5144@gmail.com,normal,4746799
U05145,User 5145,user5145@gmail.com,normal,3565456
U05146,User 5146,user5146@gmail.com,vip,3832569
U05147,User 5147,user5147@gmail.com,normal,603098
U05148,User 5148,user5148@gmail.com,vip,868306
U05149,User 5149,user5149@gmail.com,normal,3902235
U05150,User 5150,user5150@gmail.com,normal,4724795
U05151,User 5151,user5151@gmail.com,normal,3862810
U05152,User 5152,user5152@gmail.com,normal,2448410
U05153,User 5153,user5153@gmail.com,vip,2604073
U05154,User 5154,user5154@gmail.com,vip,4767119
U05155,User 5155,user5155@gmail.com,normal,3048201
U05156,User 5156,user5156@gmail.com,vip,342821
U05157,User 5157,user5157@gmail.com,vip,522989
U05158,User 5158,user5158@gmail.com,normal,4051045
U05159,User 5159,user5159@gmail.com,normal,2655639
U05160,User 5160,user5160@gmail.com,vip,4296324
U05161,User 5161,user5161@gmail.com,vip,347359
U05162,User 5162,user5162@gmail.com,vip,2281212
U05163,User 5163,user5163@gmail.com,vip,3610450
U05164,User 5164,user5164@gmail.com,normal,4852600
U05165,User 5165,user5165@gmail.com,vip,2467639
U05166,User 5166,user5166@gmail.com,normal,2408552
U05167,User 5167,user5167@gmail.com,normal,1590189
U05168,User 5168,user5168@gmail.com,normal,1093301
U05169,User 5169,user5169@gmail.com,normal,3072176
U05170,User 5170,user5170@gmail.com,normal,2912142
U05171,User 5171,user5171@gmail.com,vip,1035130
U05172,User 5172,user5172@gmail.com,normal,1043553
U05173,User 5173,user5173@gmail.com,vip,2406150
U05174,User 5174,user5174@gmail.com,vip,415334
U05175,User 5175,user5175@gmail.com,vip,525296
U05176,User 5176,user5176@gmail.com,vip,4827861
U05177,User 5177,user5177@gmail.com,normal,4999672
U05178,User 5178,user5178@gmail.com,normal,3594552
U05179,User 5179,user5179@gmail.com,normal,4632421
U05180,User 5180,user5180@gmail.com,normal,4986779
U05181,User 5181,user5181@gmail.com,vip,625350
U05182,User 5182,user5182@gmail.com,vip,2386911
U05183,User 5183,user5183@gmail.com,normal,666067
U05184,User 5184,user5184@gmail.com,normal,3149358
U05185,User 5185,user5185@gmail.com,normal,1512755
U05186,User 5186,user5186@gmail.com,vip,2804040
U05187,User 5187,user5187@gmail.com,normal,1416087
U05188,User 5188,user5188@gmail.com,normal,735100
U05189,User 5189,user5189@gmail.com,normal,1326467
U05190,User 5190,user5190@gmail.com,vip,317427
U05191,User 5191,user5191@gmail.com,vip,3714925
U05192,User 5192,user5192@gmail.com,vip,688551
U05193,User 5193,user5193@gmail.com,normal,1304574
U05194,User 5194,user5194@gmail.com,normal,1998321
U05195,User 5195,user5195@gmail.com,normal,704053
U05196,User 5196,user5196@gmail.com,vip,4553663
U05197,User 5197,user5197@gmail.com,normal,4148011
U05198,User 5198,user5198@gmail.com,vip,321187
U05199,User 5199,user5199@gmail.com,normal,114929
U05200,User 5200,user5200@gmail.com,normal,3036553
U05201,User 5201,user5201@gmail.com,vip,4362517
U05202,User 5202,user5202@gmail.com,vip,2451905
U05203,User 5203,user5203@gmail.com,vip,3888324
U05204,User 5204,user5204@gmail.com,normal,4498042
U05205,User 5205,user5205@gmail.com,normal,1646409
U05206,User 5206,user5206@gmail.com,normal,622032
U05207,User 5207,user5207@gmail.com,vip,142771
U05208,User 5208,user5208@gmail.com,vip,4072828
U05209,User 5209,user5209@gmail.com,normal,217237
U05210,User 5210,user5210@gmail.com,normal,2556266
U05211,User 5211,user5211@gmail.com,normal,1240039
U05212,User 5212,user5212@gmail.com,normal,1589928
U05213,User 5213,user5213@gmail.com,normal,2755978
U05214,User 5214,user5214@gmail.com,vip,1296698
U05215,User 5215,user5215@gmail.com,normal,701737
U05216,User 5216,user5216@gmail.com,vip,3713290
U05217,User 5217,user5217@gmail.com,vip,2004923
U05218,User 5218,user5218@gmail.com,vip,3965436
U05219,User 5219,user5219@gmail.com,vip,2493284
U05220,User 5220,user5220@gmail.com,normal,842144
U05221,User 5221,user5221@gmail.com,normal,1538939
U05222,User 5222,user5222@gmail.com,vip,1150465
U05223,User 5223,user5223@gmail.com,normal,379239
U05224,User 5224,user5224@gmail.com,normal,347482
U05225,User 5225,user5225@gmail.com,normal,4710370
U05226,User 5226,user5226@gmail.com,normal,629736
U05227,User 5227,user5227@gmail.com,normal,4233504
U05228,User 5228,user5228@gmail.com,vip,4804763
U05229,User 5229,user5229@gmail.com,normal,2636040
U05230,User 5230,user5230@gmail.com,vip,3058598
U05231,User 5231,user5231@gmail.com,vip,1812001
U05232,User 5232,user5232@gmail.com,normal,4072054
U05233,User 5233,user5233@gmail.com,vip,1684680
U05234,User 5234,user5234@gmail.com,vip,421183
U05235,User 5235,user5235@gmail.com,normal,1994205
U05236,User 5236,user5236@gmail.com,normal,3978737
U05237,User 5237,user5237@gmail.com,vip,1470334
U05238,User 5238,user5238@gmail.com,vip,1991818
U05239,User 5239,user5239@gmail.com,normal,116267
U05240,User 5240,user5240@gmail.com,normal,986053
U05241,User 5241,user5241@gmail.com,normal,1645065
U05242,User 5242,user5242@gmail.com,normal,4455216
U05243,User 5243,user5243@gmail.com,vip,3862338
U05244,User 5244,user5244@gmail.com,vip,3157787
U05245,User 5245,user5245@gmail.com,vip,1807433
U05246,User 5246,user5246@gmail.com,vip,899244
U05247,User 5247,user5247@gmail.com,vip,429563
U05248,User 5248,user5248@gmail.com,vip,978832
U05249,User 5249,user5249@gmail.com,normal,1672289
U05250,User 5250,user5250@gmail.com,normal,2684940
U05251,User 5251,user5251@gmail.com,normal,2401362
U05252,User 5252,user5252@gmail.com,normal,1655985
U05253,User 5253,user5253@gmail.com,vip,4982966
U05254,User 5254,user5254@gmail.com,vip,4500078
U05255,User 5255,user5255@gmail.com,normal,1638053
U05256,User 5256,user5256@gmail.com,vip,599679
U05257,User 5257,user5257@gmail.com,normal,1762605
U05258,User 5258,user5258@gmail.com,vip,4614339
U05259,User 5259,user5259@gmail.com,vip,2819762
U05260,User 5260,user5260@gmail.com,vip,354412
U05261,User 5261,user5261@gmail.com,vip,4724144
U05262,User 5262,user5262@gmail.com,normal,487952
U05263,User 5263,user5263@gmail.com,vip,3535709
U05264,User 5264,user5264@gmail.com,vip,2083676
U05265,User 5265,user5265@gmail.com,vip,616682
U05266,User 5266,user5266@gmail.com,vip,4997543
U05267,User 5267,user5267@gmail.com,vip,2805031
U05268,User 5268,user5268@gmail.com,normal,4717092
U05269,User 5269,user5269@gmail.com,vip,551141
U05270,User 5270,user5270@gmail.com,normal,3215704
U05271,User 5271,user5271@gmail.com,normal,2827754
U05272,User 5272,user5272@gmail.com,normal,710973
U05273,User 5273,user5273@gmail.com,normal,2880448
U05274,User 5274,user5274@gmail.com,vip,2411416
U05275,User 5275,user5275@gmail.com,normal,3674404
U05276,User 5276,user5276@gmail.com,normal,4864175
U05277,User 5277,user5277@gmail.com,vip,912808
U05278,User 5278,user5278@gmail.com,vip,606824
U05279,User 5279,user5279@gmail.com,vip,2000686
U05280,User 5280,user5280@gmail.com,normal,2290576
U05281,User 5281,user5281@gmail.com,vip,1597955
U05282,User 5282,user5282@gmail.com,vip,508615
U05283,User 5283,user5283@gmail.com,normal,2368917
U05284,User 5284,user5284@gmail.com,vip,4222668
U05285,User 5285,user5285@gmail.com,vip,3786834
U05286,User 5286,user5286@gmail.com,normal,408033
U05287,User 5287,user5287@gmail.com,vip,3492255
U05288,User 5288,user5288@gmail.com,vip,4363291
U05289,User 5289,user5289@gmail.com,normal,1524530
U05290,User 5290,user5290@gmail.com,normal,2343752
U05291,User 5291,user5291@gmail.com,vip,1692301
U05292,User 5292,user5292@gmail.com,vip,3760252
U05293,User 5293,user5293@gmail.com,vip,3104856
U05294,User 5294,user5294@gmail.com,normal,4520186
U05295,User 5295,user5295@gmail.com,normal,473113
U05296,User 5296,user5296@gmail.com,vip,1661500
U05297,User 5297,user5297@gmail.com,vip,1958354
U05298,User 5298,user5298@gmail.com,vip,4970592
U05299,User 5299,user5299@gmail.com,normal,3359287
U05300,User 5300,user5300@gmail.com,normal,4997487
U05301,User 5301,user5301@gmail.com,vip,287178
U05302,User 5302,user5302@gmail.com,normal,3865866
U05303,User 5303,user5303@gmail.com,vip,3040213
U05304,User 5304,user5304@gmail.com,normal,4822003
U05305,User 5305,user5305@gmail.com,normal,3641347
U05306,User 5306,user5306@gmail.com,normal,350773
U05307,User 5307,user5307@gmail.com,normal,4258332
U05308,User 5308,user5308@gmail.com,vip,242289
U05309,User 5309,user5309@gmail.com,vip,888284
U05310,User 5310,user5310@gmail.com,normal,5096711
U05311,User 5311,user5311@gmail.com,vip,3979310
U05312,User 5312,user5312@gmail.com,vip,3531485
U05313,User 5313,user5313@gmail.com,normal,2756938
U05314,User 5314,user5314@gmail.com,normal,228047
U05315,User 5315,user5315@gmail.com,vip,3487784
U05316,User 5316,user5316@gmail.com,normal,4989875
U05317,User 5317,user5317@gmail.com,normal,1019103
U05318,User 5318,user5318@gmail.com,vip,3678535
U05319,User 5319,user5319@gmail.com,normal,1659295
U05320,User 5320,user5320@gmail.com,normal,1041786
U05321,User 5321,user5321@gmail.com,vip,3587911
U05322,User 5322,user5322@gmail.com,vip,2783635
U05323,User 5323,user5323@gmail.com,normal,526372
U05324,User 5324,user5324@gmail.com,vip,1831170
U05325,User 5325,user5325@gmail.com,vip,3201671
U05326,User 5326,user5326@gmail.com,vip,4857090
U05327,User 5327,user5327@gmail.com,normal,2926530
U05328,User 5328,user5328@gmail.com,normal,4002727
U05329,User 5329,user5329@gmail.com,normal,1013183
U05330,User 5330,user5330@gmail.com,normal,2040265
U05331,User 5331,user5331@gmail.com,normal,4681596
U05332,User 5332,user5332@gmail.com,vip,4511117
U05333,User 5333,user5333@gmail.com,vip,535527
U05334,User 5334,user5334@gmail.com,vip,1172557
U05335,User 5335,user5335@gmail.com,vip,999889
U05336,User 5336,user5336@gmail.com,normal,849443
U05337,User 5337,user5337@gmail.com,normal,4456082
U05338,User 5338,user5338@gmail.com,normal,3409303
U05339,User 5339,user5339@gmail.com,vip,3222906
U05340,User 5340,user5340@gmail.com,normal,5067426
U05341,User 5341,user5341@gmail.com,normal,4566383
U05342,User 5342,user5342@gmail.com,vip,4120287
U05343,User 5343,user5343@gmail.com,normal,238120
U05344,User 5344,user5344@gmail.com,vip,1433805
U05345,User 5345,user5345@gmail.com,normal,3041285
U05346,User 5346,user5346@gmail.com,vip,2672131
U05347,User 5347,user5347@gmail.com,vip,4176264
U05348,User 5348,user5348@gmail.com,normal,1433009
U05349,User 5349,user5349@gmail.com,vip,4772596
U05350,User 5350,user5350@gmail.com,normal,2106062
U05351,User 5351,user5351@gmail.com,vip,3678656
U05352,User 5352,user5352@gmail.com,vip,2362339
U05353,User 5353,user5353@gmail.com,normal,2183992
U05354,User 5354,user5354@gmail.com,normal,2786740
U05355,User 5355,user5355@gmail.com,normal,125041
U05356,User 5356,user5356@gmail.com,vip,2109062
U05357,User 5357,user5357@gmail.com,normal,1285415
U05358,User 5358,user5358@gmail.com,vip,4042130
U05359,User 5359,user5359@gmail.com,vip,4157557
U05360,User 5360,user5360@gmail.com,normal,4504772
U05361,User 5361,user5361@gmail.com,vip,3019119
U05362,User 5362,user5362@gmail.com,normal,2395888
U05363,User 5363,user5363@gmail.com,vip,382815
U05364,User 5364,user5364@gmail.com,normal,4164690
U05365,User 5365,user5365@gmail.com,normal,2565787
U05366,User 5366,user5366@gmail.com,normal,4048960
U05367,User 5367,user5367@gmail.com,normal,3880448
U05368,User 5368,user5368@gmail.com,normal,3295662
U05369,User 5369,user5369@gmail.com,vip,3210765
U05370,User 5370,user5370@gmail.com,vip,1457054
U05371,User 5371,user5371@gmail.com,vip,1363230
U05372,User 5372,user5372@gmail.com,vip,2297378
U05373,User 5373,user5373@gmail.com,vip,715650
U05374,User 5374,user5374@gmail.com,normal,3030671
U05375,User 5375,user5375@gmail.com,normal,1472700
U05376,User 5376,user5376@gmail.com,normal,2264000
U05377,User 5377,user5377@gmail.com,vip,2036819
U05378,User 5378,user5378@gmail.com,normal,4128708
U05379,User 5379,user5379@gmail.com,normal,3966870
U05380,User 5380,user5380@gmail.com,normal,1501093
U05381,User 5381,user5381@gmail.com,normal,4986416
U05382,User 5382,user5382@gmail.com,normal,4043478
U05383,User 5383,user5383@gmail.com,vip,3094755
U05384,User 5384,user5384@gmail.com,vip,1507896
U05385,User 5385,user5385@gmail.com,vip,2030820
U05386,User 5386,user5386@gmail.com,normal,722121
U05387,User 5387,user5387@gmail.com,normal,1486739
U05388,User 5388,user5388@gmail.com,vip,4883561
U05389,User 5389,user5389@gmail.com,normal,2616982
U05390,User 5390,user5390@gmail.com,normal,476362
U05391,User 5391,user5391@gmail.com,vip,2778193
U05392,User 5392,user5392@gmail.com,vip,2611188
U05393,User 5393,user5393@gmail.com,vip,3785028
U05394,User 5394,user5394@gmail.com,vip,4980595
U05395,User 5395,user5395@gmail.com,vip,561408
U05396,User 5396,user5396@gmail.com,normal,372254
U05397,User 5397,user5397@gmail.com,normal,3429703
U05398,User 5398,user5398@gmail.com,normal,3130308
U05399,User 5399,user5399@gmail.com,normal,2048639
U05400,User 5400,user5400@gmail.com,vip,3467828
U05401,User 5401,user5401@gmail.com,vip,4840531
U05402,User 5402,user5402@gmail.com,vip,2237161
U05403,User 5403,user5403@gmail.com,normal,2451943
U05404,User 5404,user5404@gmail.com,normal,4141520
U05405,User 5405,user5405@gmail.com,vip,3869173
U05406,User 5406,user5406@gmail.com,normal,3924408
U05407,User 5407,user5407@gmail.com,vip,739849
U05408,User 5408,user5408@gmail.com,normal,278485
U05409,User 5409,user5409@gmail.com,normal,788181
U05410,User 5410,user5410@gmail.com,vip,1068913
U05411,User 5411,user5411@gmail.com,vip,1109746
U05412,User 5412,user5412@gmail.com,vip,3078704
U05413,User 5413,user5413@gmail.com,normal,2974196
U05414,User 5414,user5414@gmail.com,vip,3409854
U05415,User 5415,user5415@gmail.com,normal,2479848
U05416,User 5416,user5416@gmail.com,vip,4123287
U05417,User 5417,user5417@gmail.com,vip,469996
U05418,User 5418,user5418@gmail.com,normal,2642738
U05419,User 5419,user5419@gmail.com,vip,3693483
U05420,User 5420,user5420@gmail.com,normal,3190539
U05421,User 5421,user5421@gmail.com,vip,5003956
U05422,User 5422,user5422@gmail.com,normal,1110988
U05423,User 5423,user5423@gmail.com,normal,364471
U05424,User 5424,user5424@gmail.com,vip,3247767
U05425,User 5425,user5425@gmail.com,vip,2310171
U05426,User 5426,user5426@gmail.com,vip,1694194
U05427,User 5427,user5427@gmail.com,normal,1489342
U05428,User 5428,user5428@gmail.com,vip,2296912
U05429,User 5429,user5429@gmail.com,normal,4525450
U05430,User 5430,user5430@gmail.com,normal,4616248
U05431,User 5431,user5431@gmail.com,normal,466161
U05432,User 5432,user5432@gmail.com,vip,1946132
U05433,User 5433,user5433@gmail.com,vip,2407173
U05434,User 5434,user5434@gmail.com,vip,1505565
U05435,User 5435,user5435@gmail.com,normal,2752471
U05436,User 5436,user5436@gmail.com,normal,2528966
U05437,User 5437,user5437@gmail.com,normal,2616382
U05438,User 5438,user5438@gmail.com,vip,496726
U05439,User 5439,user5439@gmail.com,normal,2947857
U05440,User 5440,user5440@gmail.com,vip,4602751
U05441,User 5441,user5441@gmail.com,normal,1466913
U05442,User 5442,user5442@gmail.com,vip,3804103
U05443,User 5443,user5443@gmail.com,normal,1609867
U05444,User 5444,user5444@gmail.com,normal,3638720
U05445,User 5445,user5445@gmail.com,vip,2736841
U05446,User 5446,user5446@gmail.com,normal,2770735
U05447,User 5447,user5447@gmail.com,normal,4757028
U05448,User 5448,user5448@gmail.com,normal,1594959
U05449,User 5449,user5449@gmail.com,normal,3517639
U05450,User 5450,user5450@gmail.com,vip,3238190
U05451,User 5451,user5451@gmail.com,normal,305135
U05452,User 5452,user5452@gmail.com,vip,4944308
U05453,User 5453,user5453@gmail.com,normal,3127487
U05454,User 5454,user5454@gmail.com,vip,552003
U05455,User 5455,user5455@gmail.com,vip,2818481
U05456,User 5456,user5456@gmail.com,normal,3254906
U05457,User 5457,user5457@gmail.com,normal,4269542
U05458,User 5458,user5458@gmail.com,vip,4457172
U05459,User 5459,user5459@gmail.com,vip,4156701
U05460,User 5460,user5460@gmail.com,vip,4213742
U05461,User 5461,user5461@gmail.com,normal,2703810
U05462,User 5462,user5462@gmail.com,vip,3327270
U05463,User 5463,user5463@gmail.com,vip,510110
